genre,publisher,total_count,percentage_of_total_count
Party,Plug In Digital,1,0.9708737864077669
Party,QubicGames,1,0.9708737864077669
Party,SMG Studio,1,0.9708737864077669
Party,"Smiling Buddha Games, LLC.",1,0.9708737864077669
Party,Starsign,1,0.9708737864077669
Party,TDK Mediactive,1,0.9708737864077669
Party,THQ,1,0.9708737864077669
Party,Undercoders,1,0.9708737864077669
Party,Warner Bros. Interactive Entertainment,1,0.9708737864077669
Party,Wired Productions,1,0.9708737864077669
Platform,Sega,311,8.885714285714286
Platform,Nintendo,200,5.714285714285714
Platform,Capcom,184,5.257142857142857
Platform,Activision,162,4.628571428571428
Platform,THQ,143,4.085714285714285
Platform,Sony Computer Entertainment,126,3.5999999999999996
Platform,Konami,114,3.257142857142857
Platform,Ubisoft,113,3.2285714285714286
Platform,Microsoft,90,2.571428571428571
Platform,Hudson Soft,60,1.7142857142857144
Platform,Electronic Arts,58,1.657142857142857
Platform,Virgin Interactive,51,1.4571428571428573
Platform,Infogrames,49,1.4000000000000001
Platform,Acclaim Entertainment,48,1.3714285714285714
Platform,Atari,48,1.3714285714285714
Platform,Sunsoft,46,1.3142857142857143
Platform,Disney Interactive Studios,33,0.9428571428571428
Platform,Namco,33,0.9428571428571428
Platform,Taito,33,0.9428571428571428
Platform,Ocean,27,0.7714285714285715
Platform,U.S. Gold,27,0.7714285714285715
Platform,Midway Games,26,0.7428571428571429
Platform,Titus,23,0.6571428571428571
Platform,Sony Imagesoft,21,0.6
Platform,Bandai,19,0.5428571428571428
Platform,Jaleco,19,0.5428571428571428
Platform,D3 Publisher,18,0.5142857142857142
Platform,Kemco,18,0.5142857142857142
Platform,Tecmo,18,0.5142857142857142
Platform,Interplay,17,0.48571428571428565
Platform,Sierra Entertainment,17,0.48571428571428565
Platform,Sony Interactive Entertainment,17,0.48571428571428565
Platform,Yacht Club Games,17,0.48571428571428565
Platform,Accolade,16,0.4571428571428572
Platform,LJN,16,0.4571428571428572
Platform,Majesco,16,0.4571428571428572
Platform,Flying Edge,15,0.4285714285714286
Platform,Microsoft Studios,15,0.4285714285714286
Platform,Namco Bandai Games,15,0.4285714285714286
Platform,THQ Nordic,15,0.4285714285714286
Platform,Vivendi Games,15,0.4285714285714286
Platform,Hi Tech Expressions,14,0.4
Platform,NEC,14,0.4
Platform,Playmates,14,0.4
Platform,Tec Toy,14,0.4
Platform,Buena Vista,13,0.37142857142857144
Platform,Image & Form Games,13,0.37142857142857144
Platform,Mindscape,13,0.37142857142857144
Platform,Oddworld Inhabitants,13,0.37142857142857144
Platform,TDK Mediactive,13,0.37142857142857144
Platform,Bandai Namco Entertainment,12,0.34285714285714286
Platform,Microsoft Game Studios,12,0.34285714285714286
Platform,Warner Bros. Interactive,12,0.34285714285714286
Platform,WayForward Technologies,12,0.34285714285714286
Platform,Crave Entertainment,11,0.3142857142857143
Platform,GT Interactive,11,0.3142857142857143
Platform,Irem Software Engineering,11,0.3142857142857143
Platform,VU Games,11,0.3142857142857143
Platform,Data East,10,0.2857142857142857
Platform,WayForward,10,0.2857142857142857
Platform,Apogee,9,0.2571428571428571
Platform,Atlus,9,0.2571428571428571
Platform,Brash Entertainment,9,0.2571428571428571
Platform,Fox Interactive,9,0.2571428571428571
Platform,JVC,9,0.2571428571428571
Platform,NIS America,9,0.2571428571428571
Platform,505 Games,8,0.2285714285714286
Platform,Deep Silver,8,0.2285714285714286
Platform,Devolver Digital,8,0.2285714285714286
Platform,DreamCatcher Interactive,8,0.2285714285714286
Platform,Eidos Interactive,8,0.2285714285714286
Platform,Inti Creates,8,0.2285714285714286
Platform,Namco Bandai,8,0.2285714285714286
Platform,Rain Games,8,0.2285714285714286
Platform,Square Enix,8,0.2285714285714286
Platform,BAM! Entertainment,7,0.2
Platform,Black Pearl,7,0.2
Platform,Coleco,7,0.2
Platform,Game Factory,7,0.2
Platform,Gameloft,7,0.2
Platform,Global Star Software,7,0.2
Platform,LucasArts,7,0.2
Platform,Nicalis,7,0.2
Platform,Playdead,7,0.2
Platform,Team Meat,7,0.2
Platform,Crystal Dynamics,6,0.17142857142857143
Platform,DotEmu,6,0.17142857142857143
Platform,Epic Games,6,0.17142857142857143
Platform,Epoch,6,0.17142857142857143
Platform,Matt Makes Games Inc.,6,0.17142857142857143
Platform,Outright Games,6,0.17142857142857143
Platform,Parker Brothers,6,0.17142857142857143
Platform,Psygnosis,6,0.17142857142857143
Platform,Viacom,6,0.17142857142857143
Platform,1C Company,5,0.14285714285714285
Platform,2K Play,5,0.14285714285714285
Platform,Banpresto,5,0.14285714285714285
Platform,Broderbund,5,0.14285714285714285
Platform,Codemasters,5,0.14285714285714285
Platform,Conspiracy Entertainment,5,0.14285714285714285
Platform,Copysoft,5,0.14285714285714285
Platform,Fabraz,5,0.14285714285714285
Platform,Frozenbyte,5,0.14285714285714285
Platform,Galaxy Trail,5,0.14285714285714285
Platform,Hamster Corporation,5,0.14285714285714285
Platform,Hip Interactive,5,0.14285714285714285
Platform,HumaNature Studios,5,0.14285714285714285
Platform,Ignition Entertainment,5,0.14285714285714285
Platform,NCS,5,0.14285714285714285
Platform,Natsume,5,0.14285714285714285
Platform,NewKidCo,5,0.14285714285714285
Platform,NinjaBee,5,0.14285714285714285
Platform,Nobilis,5,0.14285714285714285
Platform,Pixel Lantern,5,0.14285714285714285
Platform,Ratalaika Games,5,0.14285714285714285
Platform,SNK,5,0.14285714285714285
Platform,Taxan,5,0.14285714285714285
Platform,Team 17,5,0.14285714285714285
Platform,Team17 Software,5,0.14285714285714285
Platform,Turbo Technologies,5,0.14285714285714285
Platform,Universal Interactive,5,0.14285714285714285
Platform,Another Indie,4,0.1142857142857143
Platform,Ballistic,4,0.1142857142857143
Platform,Big Ben Interactive,4,0.1142857142857143
Platform,Blowfish Studios,4,0.1142857142857143
Platform,DevNAri,4,0.1142857142857143
Platform,GameTek,4,0.1142857142857143
Platform,Kaneko Co. Ltd,4,0.1142857142857143
Platform,Microids,4,0.1142857142857143
Platform,O-Games,4,0.1142857142857143
Platform,Probe Entertainment Ltd.,4,0.1142857142857143
Platform,System 3,4,0.1142857142857143
Platform,System 3 Arcade Software,4,0.1142857142857143
Platform,TecMagik,4,0.1142857142857143
Platform,Telegames,4,0.1142857142857143
Platform,Tengen,4,0.1142857142857143
Platform,Traxmaster Software,4,0.1142857142857143
Platform,Victory Lap Games,4,0.1142857142857143
Platform,Virtual Playground,4,0.1142857142857143
Platform,3DO,3,0.08571428571428572
Platform,Active Gaming Media,3,0.08571428571428572
Platform,Aksys Games,3,0.08571428571428572
Platform,American Softworks,3,0.08571428571428572
Platform,Annapurna Interactive,3,0.08571428571428572
Platform,BMG Interactive Entertainment,3,0.08571428571428572
Platform,Batterystaple Games,3,0.08571428571428572
Platform,Battlebard Games,3,0.08571428571428572
Platform,Big Five Software,3,0.08571428571428572
Platform,Blast! Entertainment Ltd,3,0.08571428571428572
Platform,Burgos Games,3,0.08571428571428572
Platform,COWCAT,3,0.08571428571428572
Platform,ComputerEasy,3,0.08571428571428572
Platform,Curve Digital,3,0.08571428571428572
Platform,Cygames,3,0.08571428571428572
Platform,D-Pad Studio,3,0.08571428571428572
Platform,D4 Enterprise,3,0.08571428571428572
Platform,Digital Leisure Inc.,3,0.08571428571428572
Platform,Domark Software,3,0.08571428571428572
Platform,Duaik Entretenimento,3,0.08571428571428572
Platform,FDG Entertainment,3,0.08571428571428572
Platform,Frima Studio,3,0.08571428571428572
Platform,Gears for Breakfast,3,0.08571428571428572
Platform,Good Night Brave Warrior,3,0.08571428571428572
Platform,Gotham Games,3,0.08571428571428572
Platform,Gremlin Graphics,3,0.08571428571428572
Platform,Haruneko,3,0.08571428571428572
Platform,ITE Media,3,0.08571428571428572
Platform,Konami Digital Entertainment,3,0.08571428571428572
Platform,LSP Games,3,0.08571428571428572
Platform,Long Neck Games,3,0.08571428571428572
Platform,Maximum Games,3,0.08571428571428572
Platform,NDS Software,3,0.08571428571428572
Platform,Poppy Works,3,0.08571428571428572
Platform,ReadySoft,3,0.08571428571428572
Platform,Renovation,3,0.08571428571428572
Platform,Seaven Studio,3,0.08571428571428572
Platform,Sony Online Entertainment,3,0.08571428571428572
Platform,Starbreeze Studios,3,0.08571428571428572
Platform,Studio MDHR,3,0.08571428571428572
Platform,The Behemoth,3,0.08571428571428572
Platform,Twisted Pixel Games,3,0.08571428571428572
Platform,Ultra Games,3,0.08571428571428572
Platform,Warner Bros. Interactive Entertainment,3,0.08571428571428572
Platform,Way Forward,3,0.08571428571428572
Platform,Wisdom Tree,3,0.08571428571428572
Platform,Xseed Games,3,0.08571428571428572
Platform,Yanim Studio,3,0.08571428571428572
Platform,rdein,3,0.08571428571428572
Platform,AGM Playism,2,0.05714285714285715
Platform,Absolute Entertainment,2,0.05714285714285715
Platform,"Activision Publishing, Inc.",2,0.05714285714285715
Platform,Agetec,2,0.05714285714285715
Platform,AlienTrap Games,2,0.05714285714285715
Platform,Arena Entertainment,2,0.05714285714285715
Platform,Atooi,2,0.05714285714285715
Platform,AwesomeBlade,2,0.05714285714285715
Platform,Bit Corporation,2,0.05714285714285715
Platform,Broken Rules,2,0.05714285714285715
Platform,Camerica,2,0.05714285714285715
Platform,Capcom Entertainment,2,0.05714285714285715
Platform,DSI Games,2,0.05714285714285715
Platform,DTMC,2,0.05714285714285715
Platform,DTP Entertainment,2,0.05714285714285715
Platform,ESP,2,0.05714285714285715
Platform,Eidos Interactive Ltd,2,0.05714285714285715
Platform,Electro Brain,2,0.05714285714285715
Platform,Empire Interactive,2,0.05714285714285715
Platform,Encore,2,0.05714285714285715
Platform,Enix,2,0.05714285714285715
Platform,Enjoy Gaming,2,0.05714285714285715
Platform,FIVE12 GAMES,2,0.05714285714285715
Platform,Factor 5,2,0.05714285714285715
Platform,Flazm,2,0.05714285714285715
Platform,Frontier Developments,2,0.05714285714285715
Platform,GameMill Entertainment,2,0.05714285714285715
Platform,Gamelion Studios,2,0.05714285714285715
Platform,HAL Laboratory,2,0.05714285714285715
Platform,Hasbro Interactive,2,0.05714285714285715
Platform,Humble Bundle,2,0.05714285714285715
Platform,Humble Hearts,2,0.05714285714285715
Platform,Jack of All Games,2,0.05714285714285715
Platform,JoWood Productions,2,0.05714285714285715
Platform,Klei Entertainment,2,0.05714285714285715
Platform,Merge Games,2,0.05714285714285715
Platform,Metanet Software Inc.,2,0.05714285714285715
Platform,Micro World,2,0.05714285714285715
Platform,Mud Duck Productions,2,0.05714285714285715
Platform,NEC Avenue,2,0.05714285714285715
Platform,Naxat Soft,2,0.05714285714285715
Platform,Nighthawk Interactive,2,0.05714285714285715
Platform,Nippon Ichi Software,2,0.05714285714285715
Platform,Nippon Telenet,2,0.05714285714285715
Platform,Number None,2,0.05714285714285715
Platform,Over The Top Games,2,0.05714285714285715
Platform,Parker Bros.,2,0.05714285714285715
Platform,Play It,2,0.05714285714285715
Platform,Playful,2,0.05714285714285715
Platform,Playstos Entertainment,2,0.05714285714285715
Platform,Plug In Digital,2,0.05714285714285715
Platform,Press Play,2,0.05714285714285715
Platform,Rare,2,0.05714285714285715
Platform,Re-Logic,2,0.05714285714285715
Platform,Rising Star Games,2,0.05714285714285715
Platform,Sammy Corporation,2,0.05714285714285715
Platform,Sanuk Games,2,0.05714285714285715
Platform,Simon & Schuster Interactive,2,0.05714285714285715
Platform,Sluggerfly,2,0.05714285714285715
Platform,Soedesco,2,0.05714285714285715
Platform,SoftDisk Publishing,2,0.05714285714285715
Platform,Songbird Productions,2,0.05714285714285715
Platform,Sony Computer Entertainment America,2,0.05714285714285715
Platform,SouthPeak Interactive,2,0.05714285714285715
Platform,Studio Pixel,2,0.05714285714285715
Platform,Tigervision,2,0.05714285714285715
Platform,Tozai Games,2,0.05714285714285715
Platform,Tradewest,2,0.05714285714285715
Platform,Trapdoor,2,0.05714285714285715
Platform,UFO Interactive,2,0.05714285714285715
Platform,Valcon Games,2,0.05714285714285715
Platform,Virgin Games,2,0.05714285714285715
Platform,Working Designs,2,0.05714285714285715
Platform,Xbox Game Studios,2,0.05714285714285715
Platform,Zoo Digital Publishing,2,0.05714285714285715
Platform,20th Century Fox Video Games,1,0.028571428571428574
Platform,2DArray,1,0.028571428571428574
Platform,3D Realms,1,0.028571428571428574
Platform,7Levels,1,0.028571428571428574
Platform,A Crowd of Monsters,1,0.028571428571428574
Platform,ADK,1,0.028571428571428574
Platform,ASC Games,1,0.028571428571428574
Platform,ASCII Entertainment,1,0.028571428571428574
Platform,Action Button Entertainment LLC,1,0.028571428571428574
Platform,Agatsuma Entertainment,1,0.028571428571428574
Platform,Allied Kingdoms,1,0.028571428571428574
Platform,Ant Workshop Ltd,1,0.028571428571428574
Platform,Arc System Works,1,0.028571428571428574
Platform,Arcade Distillery,1,0.028571428571428574
Platform,Arcadia Corporation,1,0.028571428571428574
Platform,Asmik Ace Entertainment,1,0.028571428571428574
Platform,Asmik Corp,1,0.028571428571428574
Platform,Asylum Entertainment,1,0.028571428571428574
Platform,Badland Games,1,0.028571428571428574
Platform,Badland Studio,1,0.028571428571428574
Platform,Beam Software,1,0.028571428571428574
Platform,Binary Tweed,1,0.028571428571428574
Platform,Bishop Games,1,0.028571428571428574
Platform,BlitWorks,1,0.028571428571428574
Platform,Blitz Game Studios,1,0.028571428571428574
Platform,Boolat Games,1,0.028571428571428574
Platform,Bulkypix,1,0.028571428571428574
Platform,Bunch Games,1,0.028571428571428574
Platform,Carlsen Games,1,0.028571428571428574
Platform,Cave,1,0.028571428571428574
Platform,Chaos89,1,0.028571428571428574
Platform,Chucklefish,1,0.028571428571428574
Platform,Cleverweek,1,0.028571428571428574
Platform,Coatsink Software,1,0.028571428571428574
Platform,Coconuts Japan,1,0.028571428571428574
Platform,Commodore,1,0.028571428571428574
Platform,Crazy Monkey,1,0.028571428571428574
Platform,Creat Studio,1,0.028571428571428574
Platform,Creative Bytes Studios,1,0.028571428571428574
Platform,Cryo Interactive,1,0.028571428571428574
Platform,CyberSoft,1,0.028571428571428574
Platform,Dan Da Rocha,1,0.028571428571428574
Platform,Data Age,1,0.028571428571428574
Platform,Deck 13,1,0.028571428571428574
Platform,Degica,1,0.028571428571428574
Platform,Destineer,1,0.028571428571428574
Platform,Digerati,1,0.028571428571428574
Platform,DigiPen Game Studios,1,0.028571428571428574
Platform,Dobermann,1,0.028571428571428574
Platform,EastAsiaSoft,1,0.028571428571428574
Platform,EuroVideo Medien,1,0.028571428571428574
Platform,Expert,1,0.028571428571428574
Platform,Extend Studio,1,0.028571428571428574
Platform,FACE,1,0.028571428571428574
Platform,Feral Interactive,1,0.028571428571428574
Platform,Flyhigh Works,1,0.028571428571428574
Platform,Focus Home Interactive,1,0.028571428571428574
Platform,Force Of Habit,1,0.028571428571428574
Platform,Four Horses,1,0.028571428571428574
Platform,Francis Cota,1,0.028571428571428574
Platform,Fuji,1,0.028571428571428574
Platform,GR3 Project,1,0.028571428571428574
Platform,Gaijin Entertainment,1,0.028571428571428574
Platform,GameMill,1,0.028571428571428574
Platform,Gamebridge,1,0.028571428571428574
Platform,Gaps,1,0.028571428571428574
Platform,GarageGames,1,0.028571428571428574
Platform,Giorgi Abelashvili,1,0.028571428571428574
Platform,Glaiel Games,1,0.028571428571428574
Platform,Green Lava Studios,1,0.028571428571428574
Platform,Gremlin Interactive Ltd,1,0.028571428571428574
Platform,Harmonious Games,1,0.028571428571428574
Platform,Haydee Interactive,1,0.028571428571428574
Platform,Headup Games,1,0.028571428571428574
Platform,High Horse Entertainment,1,0.028571428571428574
Platform,Hitbox Team,1,0.028571428571428574
Platform,Hitcents,1,0.028571428571428574
Platform,IBM,1,0.028571428571428574
Platform,IGS,1,0.028571428571428574
Platform,INTV Corporation,1,0.028571428571428574
Platform,Icy Studios,1,0.028571428571428574
Platform,Idea Factory,1,0.028571428571428574
Platform,Imagic,1,0.028571428571428574
Platform,Imagineer,1,0.028571428571428574
Platform,Infocom,1,0.028571428571428574
Platform,JanduSoft S.L.,1,0.028571428571428574
Platform,Jason Rohrer,1,0.028571428571428574
Platform,Jester Interactive,1,0.028571428571428574
Platform,K Bros Games,1,0.028571428571428574
Platform,Keypunch,1,0.028571428571428574
Platform,Knowledge Adventure,1,0.028571428571428574
Platform,LEGO Media,1,0.028571428571428574
Platform,LOOT Entertainment,1,0.028571428571428574
Platform,Leadman Games,1,0.028571428571428574
Platform,Legend Entertainment,1,0.028571428571428574
Platform,Legendo Entertainment,1,0.028571428571428574
Platform,Lexis Numerique,1,0.028571428571428574
Platform,Luckshot Games,1,0.028571428571428574
Platform,Ma-Ba,1,0.028571428571428574
Platform,Mattel Electronics,1,0.028571428571428574
Platform,Mattel Interactive,1,0.028571428571428574
Platform,Mediatonic,1,0.028571428571428574
Platform,"Mentrix Software, Inc.",1,0.028571428571428574
Platform,Metro 3D,1,0.028571428571428574
Platform,Midas Interactive Entertainment,1,0.028571428571428574
Platform,Mike Bithell Games,1,0.028571428571428574
Platform,Milton Bradley,1,0.028571428571428574
Platform,Missing Link Games,1,0.028571428571428574
Platform,Moonpod,1,0.028571428571428574
Platform,"Mossmouth, LLC",1,0.028571428571428574
Platform,Mumbo Jumbo,1,0.028571428571428574
Platform,Muro Studios,1,0.028571428571428574
Platform,Muse Software,1,0.028571428571428574
Platform,NEC Interchannel,1,0.028571428571428574
Platform,NHK,1,0.028571428571428574
Platform,Neko Entertainment,1,0.028571428571428574
Platform,New,1,0.028571428571428574
Platform,New Reality Games,1,0.028571428571428574
Platform,New World Computing,1,0.028571428571428574
Platform,Nordic Games,1,0.028571428571428574
Platform,ORiGO Games,1,0.028571428571428574
Platform,Ondrej Angelovic,1,0.028571428571428574
Platform,Oxygen Interactive,1,0.028571428571428574
Platform,PQube,1,0.028571428571428574
Platform,Pan Vision,1,0.028571428571428574
Platform,Paramount Digital Entertainment,1,0.028571428571428574
Platform,Perfect World,1,0.028571428571428574
